iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
165,3300000,10.035714285714286,84,39.23220025526508,509.78532608086243,825,55.0,5,271.4825021629449,22.012468399945647
166,3320000,9.105882352941176,85,39.67529842315838,504.0919865728356,830,57.2,5,266.45441373245495,23.793938749935478
167,3340000,8.297872340425531,94,39.54822861689581,505.71165130403824,835,56.0,5,321.1451909857708,19.022548590088263
168,3360000,9.858823529411765,85,39.13984207324605,510.98826516908593,840,47.2,5,352.1729982897484,17.29547702288255
169,3380000,8.913978494623656,93,39.5505964216007,505.6813754918985,845,44.0,5,309.7633342555042,15.666799337835982
170,3400000,10.0,86,39.474841429955916,506.65181354782544,850,45.8,5,308.2897208412502,16.636947822989896
171,3420000,9.318181818181818,88,39.47648104319806,506.6307703088969,855,84.4,5,282.85066443458584,25.105120450025424
172,3440000,13.263157894736842,76,39.678081787072195,504.05662519996986,860,74.8,5,284.0565546941594,24.350784678943455
173,3460000,14.054054054054054,74,39.74592677629928,503.1962171259802,865,113.8,5,283.5352511407389,24.815256556961685
174,3480000,15.424657534246576,73,40.03219569274982,499.59787750593387,870,81.4,5,277.69273164771494,26.803006171016023
175,3500000,12.566265060240964,83,39.39462798586085,507.6834335681051,875,76.8,5,255.26305779210688,35.40661182301119
176,3520000,11.36,75,39.75888582704637,503.0322048510425,880,0.0,5,246.93295834808845,50.58458005590364
177,3540000,10.768292682926829,82,39.92332373274627,500.9602941349149,885,72.2,5,249.07276525222423,30.65369267598726
178,3560000,9.344444444444445,90,39.784108024068075,502.71329416008666,890,62.6,5,230.20119510436615,29.999844253063202
179,3580000,10.939024390243903,82,40.00753482956366,499.9058323688805,895,62.4,5,240.70724704058648,25.75327530107461
180,3600000,12.17283950617284,81,40.13265202569616,498.3473304279614,900,78.2,5,229.78316027180023,31.79954523802735
181,3620000,11.39240506329114,79,40.0121327337794,499.8483868148178,905,112.8,5,227.85841025824493,34.52582676708698
182,3640000,14.444444444444445,72,40.13209529692897,498.35424370504916,910,92.6,5,243.04868266564222,30.763384182937443
183,3660000,15.22972972972973,74,39.89807052758617,501.277373455232,915,0.0,5,235.55230898360023,53.02856106101535
184,3680000,11.324675324675324,77,40.12530736923854,498.4385494161397,920,0.0,5,238.94985984225679,52.24945521308109
185,3700000,10.646341463414634,82,40.295942364961284,496.32788877002895,925,65.4,5,233.67800058741884,28.80887367692776
186,3720000,12.621951219512194,82,40.40686519819051,494.9653951600194,930,0.0,5,243.61199895366133,51.249528157990426
187,3740000,14.123456790123457,81,40.5011201034767,493.81350315501913,935,90.4,5,241.68786411428988,31.979263949906453
188,3760000,12.358024691358025,81,39.899070279082814,501.2648129418958,940,0.0,5,243.81847284863682,51.25124382087961
189,3780000,12.457831325301205,83,40.121233956069396,498.4891546929721,945,84.0,5,239.83255507051913,29.995927775045857
190,3800000,11.833333333333334,78,40.21887244765046,497.2789832940325,950,34.2,5,236.23871547116858,20.153343580896035
191,3820000,14.525641025641026,78,40.05318666999578,499.336049458012,955,85.2,5,256.7477395115424,28.502685219049454
