iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
37,740000,-21.545454545454547,11,45.353505136195814,440.980249264976,185,-20.2,5,243.773518708987,44.422380483942106
38,760000,-22.363636363636363,11,46.545062149632045,429.6911224590149,190,-22.8,5,240.44926306279066,45.72274358407594
39,780000,-23.22222222222222,9,46.16243267061469,433.2527304769028,195,-21.0,5,253.04087239741463,48.999989142175764
40,800000,-21.5,10,46.035542020238466,434.4469321379438,200,-20.6,5,254.62813082753823,49.059779684990644
41,820000,-21.2,10,45.66466211863378,437.9754294040613,205,-8.8,5,236.10752384742705,52.86574437189847
42,840000,-20.7,10,45.812893272895856,436.55832607788034,210,-22.2,5,238.53815774716185,50.55375674017705
43,860000,-22.6,10,45.99704427862915,434.810547365807,215,-18.8,5,230.67139423839282,53.36162310303189
44,880000,-22.5,10,45.780175168335646,436.87032490503043,220,0.0,5,249.3350025277881,50.05715151689947
45,900000,-23.11111111111111,9,46.017635740668744,434.61598315718584,225,-20.8,5,240.40608484878098,50.94297013198957
46,920000,-21.0,10,45.810711487841075,436.5791176438797,230,-15.0,5,259.60145728107955,48.12376683414914
47,940000,-22.555555555555557,9,46.44915010423776,430.57838421408087,235,-23.2,5,230.16401607434113,45.16779024503194
48,960000,-22.5,10,45.71231648442572,437.518846957013,240,-22.8,5,234.7385668473075,50.98863881104626
49,980000,-22.11111111111111,9,45.85500516023707,436.1574037580285,245,-21.8,5,244.78018813669306,50.72305930685252
50,1000000,-22.444444444444443,9,46.03894225914917,434.41484574996866,250,-23.0,5,234.29936480526365,47.89172181207687
51,1020000,-21.5,10,44.49232422688275,449.5157388949301,255,-20.0,5,246.675741689951,50.63327230489813
52,1040000,-22.88888888888889,9,45.96038247284843,435.15738825313747,260,-23.0,5,242.90602436789987,50.200484042055905
53,1060000,-20.5,10,45.31977833695913,441.30842501693405,265,-23.0,5,251.18177281876953,44.75245107896626
54,1080000,-22.2,10,45.540556373826206,439.1689867780078,270,-4.8,5,280.38118612661924,44.328937229001895
55,1100000,-22.0,10,45.4281374028612,440.25577854178846,275,-23.4,5,250.22605627823083,46.34609269909561
56,1120000,-22.1,10,44.56867961310993,448.7456252600532,280,-21.8,5,271.38299215997625,43.963698332896456
57,1140000,-23.22222222222222,9,44.975598690578096,444.68557578511536,285,-21.8,5,286.82032441794706,43.351181703154
58,1160000,-21.77777777777778,9,44.91079529666116,445.32722851797007,290,-22.2,5,244.827983483147,49.92076406511478
59,1180000,-22.77777777777778,9,45.60099133938329,438.58695639204234,295,-19.0,5,229.30263265873134,54.465140043059364
60,1200000,-22.444444444444443,9,45.86260833069157,436.0850969441235,300,-18.8,5,241.1427709194531,48.199661784106866
61,1220000,-22.11111111111111,9,45.03670394602255,444.0822317718994,305,-3.2,5,266.11931675078864,46.94510775292292
62,1240000,-21.5,10,45.61422673957275,438.4596962300129,310,0.0,5,254.85816769712008,48.95664169895463
63,1260000,-22.25,8,45.63368169576736,438.2727682008408,315,-22.6,5,257.53877997909785,44.140925110084936
64,1280000,-21.7,10,45.531330968277224,439.2579697249457,320,-21.2,5,244.9075684624938,50.17403127695434
65,1300000,-19.88888888888889,9,45.544365568290786,439.1322559979744,325,-18.2,5,250.47896005482215,49.832528837025166
66,1320000,-20.77777777777778,9,45.46084378756682,439.9390405830927,330,-21.6,5,238.4166455425053,52.00559705798514
67,1340000,-22.77777777777778,9,45.68120429515678,437.8168287940789,335,-20.0,5,232.7057907910694,51.984095277031884
68,1360000,-23.0,8,46.40933207760984,430.94780951715074,340,-14.6,5,238.95390165005242,51.888669380918145
69,1380000,-20.77777777777778,9,45.92705145264027,435.4731986359693,345,-21.2,5,226.68192337127394,54.87865911400877
70,1400000,-20.3,10,44.828481563554035,446.14493514900096,350,-17.4,5,293.06112148964985,38.480027451878414
71,1420000,-23.333333333333332,9,44.397182543169805,450.47903615399264,355,-22.8,5,289.2570877120515,41.90389973111451
72,1440000,-22.444444444444443,9,44.56656729672139,448.7668944040779,360,-19.6,5,252.21535262094253,49.422050919849426
73,1460000,-21.0,9,45.285092428643416,441.64644317585044,365,-22.8,5,243.08721073551737,43.99655567086302
74,1480000,-21.0,9,45.78358214226052,436.83781530801207,370,-13.4,5,240.94985604607746,51.83651156700216
75,1500000,-22.11111111111111,9,44.43917508161105,450.0533586249221,375,-19.6,5,256.4010302860325,48.71665291697718
76,1520000,-22.22222222222222,9,45.13166593261554,443.14783393684775,380,-19.6,5,233.32631825179354,53.534466637065634
77,1540000,-21.666666666666668,9,45.81819252125577,436.5078345402144,385,-18.8,5,239.29247873677423,52.1913604051806
78,1560000,-23.333333333333332,9,45.319314053804526,441.31294609303586,390,-4.8,5,236.81779060262633,52.289145880844444
79,1580000,-20.666666666666668,9,45.55171844725152,439.0613720349502,395,-10.8,5,232.36013694690237,53.296577299013734
80,1600000,-22.875,8,44.87273951439769,445.7049027190078,400,-22.4,5,253.8473453452891,48.02886547194794
81,1620000,-21.444444444444443,9,45.20177453176272,442.4605053048581,405,-12.8,5,236.25200256519742,52.86727674002759
82,1640000,-21.333333333333332,9,45.369821645119394,440.82165798312053,410,-24.0,5,254.09795554288564,43.286456109024584
